"id","id_openstreetmap","nome","latitude","longitude"
346,"4137888","Necropoli di Crocifisso del Tufo - Orvieto",42.72159765726081,12.105448335292213

347,"4137905","Chiesa e Monastero di Santa Giuliana",43.10430681266289,12.386147679841583

348,"4137922","Palazzo Gallenga-Stuart",43.11484926230335,12.389587060203024

349,"4137954","Chiesa di San Filippo - Nocera Umbra",43.111349915327004,12.788818909711377

350,"4138018","Chiesa di San Francesco - Nocera Umbra",43.111369997729405,12.789976384949794

351,"4138035","Museo ""Claudio Faina"" e Museo civico - Orvieto",42.71689278964386,12.112513289588577

352,"4138126","Chiesa di San Francesco - Giano dell'Umbria",42.83439878578877,12.579103726197365

353,"4138272","Chiesa di Santa Caterina - Vallo di Nera",42.754280929964786,12.863018140184728

354,"4138305","Chiesa Santa Maria della Neve",42.49365907375704,12.354730017966014

355,"4138339","Piazza Fortebraccio - Montone",43.36381438824527,12.326792186716371

356,"4138356","Oratorio di San Giovanni Decollato",42.498446698416394,12.66233250178245

357,"4138389","Tempietto - Norcia",42.79453484479848,13.094358845480196

358,"4138459","La chiesa di San Damiano",43.06150415331534,12.618055030064086

359,"4130246","Il Santuario di Rivotorto e paesaggio storico",43.04579471604451,12.612635604057008

360,"4134061","Ipogeo di San Manno - Perugia",43.10297653092755,12.350118734986712

361,"4135560","Necropoli del Palazzone e Ipogeo dei Volumni - Perugia",43.08938388752301,12.424481699176678

362,"4135406","Anfiteatro romano a Carsulae",42.63879824601749,12.563515962327617

363,"4131992","Castel Rubello - Porano",42.6869720179381,12.096503189460435

364,"4136637","Ponte Fonnaia",42.717846356816224,12.543293827855942

365,"4136552","Palazzo Margherini Graziani",43.5382253094563,12.1967894550221

366,"4132452","Pozzo etrusco",43.11255307803295,12.389885987847483

367,"4131021","Castel San Felice",42.74305069099534,12.841324546014702

368,"4130181","Pozzo della Cava - Orvieto",42.71844721696335,12.105381008149273

369,"4137076","Porta Romana - Amelia",42.55366989131906,12.416778372362797

370,"4129787","Cisterne romane - Amelia",42.55860299572785,12.4123071913637

371,"4129754","Mura poligonali - Amelia",42.55374265701284,12.417428901242275

372,"4129737","Tomba degli Hescanas",42.695683901511224,12.090981597643655

373,"4136501","Palazzo Pennone - Lugnano in Teverina",42.57430941197011,12.330531528427313

374,"4136329","Castello del Poggio - Guardea",42.63458642053443,12.294915846363903

375,"4136191","Castello di Reschio",43.27590109832591,12.19898417987728

376,"4134907","Castello di Lisciano Niccone",43.24832391898966,12.159033792367776

377,"4134890","Area Archeologica di Scoppieto",42.72457621467494,12.295495592316541

378,"4134770","Palazzo Comunale - Sellano",42.88899588465579,12.927257433699689

379,"4134468","Pozzo di San Patrizio",42.72249737151315,12.120487129043747

380,"4129256","Valfabbrica tra arte, cultura e trekking",43.15944089730237,12.601617346838093

381,"4135267","Terni, la città  dell'amore",42.56193121548108,12.647622637247961

382,"4132313","Ferentillo, un viaggio tra arte, cultura, sport e avventura",42.620534165198436,12.790049481018048

383,"4137362","Gubbio, la città dei Ceri",43.35342969481914,12.578871754887182

384,"4135180","Trevi, storia, arte e prodotti tipici",42.87740914026675,12.747713512420104

385,"4130916","Arrone tra arte, cultura e sport avventura",42.58290221835696,12.769305986370108

386,"4129615","Basilica di San Salvatore",42.74184665597634,12.74317214585645

387,"4132229","Umbria per gli sposi: scoprire Camera Pinta - Spoleto",42.73431283673034,12.74188789114326

388,"4129223","Chiesa di Santa Maria Assunta - Vallo di Nera",42.755128734399456,12.86294102321338

389,"4129461","La Biga - Monteleone di Spoleto",42.651916075228016,12.952598510604217

390,"4129478","Castello di Pissignano",42.843138742845696,12.759835361851136

391,"4129513","Eremo del Buon Riposo",43.458668077290525,12.200441490823389

392,"4129530","Concattedrale della Santissima Annunziata - Todi",42.78288209184005,12.406122765620818

393,"4129547","Museo archeologico nazionale di Spoleto",42.733564698867134,12.735093144008776

394,"4129598","Museo archeologico di Amelia",42.55438849107207,12.416723460455371

395,"4129634","Cattedrale di Amelia",42.55769817893193,12.414523959148124

396,"4129651","Palazzo Petrignani - Amelia",42.55652071245084,12.413148834965853

397,"4129685","Palazzo Nacci - Amelia",42.556820770652216,12.4132620440139

398,"4129702","Presepe de la Penna",42.49380772023899,12.3546402470561

399,"4129836","Santuario di Santa Rita",42.71879810707543,13.012563956408737

400,"4130163","Porta Sant'Angelo",43.06777049075755,12.548299964705349

401,"4130262","Chiesa della Madonna della Maestà",42.836976,12.06561099999999

402,"4130278","Chiesa di Santa Maria Vecchia - Ficulle",42.83285362249149,12.066633131635237

403,"4130295","Chiesa di san Giuseppe da Leonessa",42.42320630113527,12.477549165475354

404,"4130312","Palazzo dei Priori - Gubbio",43.353141012795405,12.579355161408657

405,"4130359","Chiesa di San Francesco - Amelia",42.55437865411405,12.416613338198726

406,"4130424","Chiesa Santa Marina",42.823627936691906,12.67226642556854

407,"4130589","Eremo della Madonna della Stella - Poggiodomo",42.737251280922194,12.936352986815027

408,"4130607","Fontana Maggiore a Perugia",43.11215708430811,12.38882434640392

409,"4130677","Complesso Museale di San Francesco di Trevi",42.87860941179863,12.747369974104897

410,"4130694","Chiesa di San Paolo - Bastia Umbra",43.07655062484619,12.552650524787573

411,"4130711","Chiesa di San Francesco a Piediluco",42.53643547830171,12.754633809266698

412,"4130777","Santuario Madonna dei Rimedi",43.42936811417068,12.434658067429426

413,"4130794","Abbazia di San Pietro ad Assisi",43.07141458107575,12.608454957458344

414,"4130845","Castello di Civitella Ranieri",43.310767162052784,12.358410167874034

415,"4131089","Palazzo del Capitano, Todi",42.78218433111317,12.406368912756616

416,"4131122","I Plenaristi nella Valle del Nera",42.5664442,12.719257700000073

417,"4131221","Chiesa di Santa Maria e Cappella Bourbon",43.437411866144004,12.162562082736352

418,"4131239","Porta Amerina - Montecastrilli",42.647994424720075,12.483487137631439

419,"4131273","Chiesa di Santa Croce - Umbertide",43.30507526877537,12.326584929985893

420,"4131291","Eremo di San Girolamo",43.390964626782285,12.745418349614676

421,"4134664","Chiesa di San Bevignate",43.110666663693884,12.409141779757979

422,"4136431","Palazzo Cesi",42.69111166274801,12.546574298856287

423,"4134349","Rocca albornoziana a Narni",42.513986879252215,12.520362703762462

424,"4132296","Museo della città  e del territorio in Palazzo Eroli a Narni",42.519111987563576,12.514673425597428

425,"4136020","Trebbiano Toscano (o Procanico)",42.93811975,12.621451100611427

426,"4132732","Sangiovese",42.93811975,12.621451100611427

427,"4131789","Cattedrale di San Lorenzo",43.112471839894255,12.38939039482698

428,"4135320","Cipolla di Cannara",42.99498018960998,12.582897758638925

429,"4130146","Torre dell'Olio a Spoleto",42.73767432082774,12.735221922228387

430,"4733176","Chiesa di San Michele Arcangelo - Collazzone",42.89973669498359,12.436017718122715

431,"4133801","Collegiata di Santa Maria - Cascia",42.71957867434688,13.014356025861584

432,"4129120","Abbazia di San Lorenzo",42.904679646947656,12.438971348265934

433,"4133748","Chiesa parrocchiale di San Lorenzo",42.900254342469424,12.43601550676241

434,"4133783","Chiesa di Santa Maria sopra Minerva",43.07131006936124,12.614701789272553

435,"4130828","Abbazia di San Pietro in Valle a Ferentillo",42.645378537907256,12.811347027893625

436,"4130442","Palazzo Vitelli alla Cannoniera",43.45438696942776,12.239543913500686

437,"4131943","Palazzo dei Priori o del Comune",43.456877778228026,12.23818738872674

438,"4131838","Abbazia di San Pietro a Bovara di Trevi",42.85981069420646,12.747023850186489

439,"4132112","Chiesa di San Francesco - Umbertide",43.30483637789635,12.326514002267578

440,"4131378","L'olio di Trevi",42.87740914026675,12.747713512420104

441,"4133042","Chiesa di Sant'Agostino",42.90838281840399,12.556725736790447

442,"4137520","Chiesa di S. Andrea",42.90867703740962,12.555666497040688

443,"4129359","Cicotto di Grutti",42.84803286625064,12.47675903892581

444,"4129564","Rocca Flea",43.23322680298694,12.788701691047965

445,"4129581","Rocca di Gualdo Cattaneo",42.909550669230285,12.556244984653357

446,"4136976","Museo della Canapa - Sant'Anatolia di Narco",42.73358988032844,12.836150640648333

447,"4134521","Oasi di Alviano",42.621097516422196,12.251703181162457

448,"4541602","Museo della Stampa. La prima copia della Divina Commedia",42.95602205005604,12.703237397848753

449,"4502634","Museo della Quintana 4D",42.9545048628729,12.700028448881861

450,"4681201","Musei in Umbria a misura di bambino",43.1291277,12.3638078

451,"4536999","Vernaccia di Cannara",42.994986309248965,12.58289855925747

452,"4830976","Chiesa di San Biagio",42.99477184504603,12.58306664468522

453,"4130129","I Piani di Castelluccio di Norcia",42.80924304627607,13.20287785426286

454,"4136039","Cattedrale di San Rufino",43.07042216272943,12.617817211857357

455,"4130728","MANU Museo archeologico nazionale dell'Umbria - Perugia",43.10703709559644,12.391637821144835

456,"4135612","Oasi naturalistica La Valle",43.10626967864505,12.188413674485219

457,"4820827","Vini Doc Assisi",43.07102088656629,12.61468157244959

458,"4133315","Teatro Giuseppe Verdi",43.02557715,12.43297359581419

459,"4803699","La città  di Assisi",43.070638677707,12.6195622242038

460,"4130215","Palazzo Lucarini Contemporary",42.87745255330363,12.746452395393847

461,"4796868","Monte Ruffiano e la ""Torre delle Streghe""",43.18542100540483,12.17979489925817

462,"4674576","Santuario della Madonna dell'Oliveto",41.90271275,12.496246632862682

463,"4802427","Santuario della Madonna dei Bagni",42.96365320567868,12.402631229851014

464,"4135250","Il Raffaellesco a Deruta",42.98216974940504,12.419890769303157

465,"4133503","Chiesa di San Francesco - Deruta",42.982415026504896,12.419723885087786

466,"4133025","Umbria per gli sposi: vicolo Baciadonne - Città  della Pieve - Perugia",42.955675785781196,12.002513102855685

467,"4130745","Piscina Porcinai - Giardino delle Piante Acquatiche",43.1160242646757,12.139670232221576

468,"4758465","Collegiata di Santa Maria e San Gregorio",43.362727967886855,12.326246096866921

469,"4136104","Castello di Montalfina",42.6867091518807,11.958577519769554

470,"4494474","Chiesa di San Costanzo a Perugia",43.09879467855478,12.39663982616541

471,"4521276","Porchetta",43.04307304350268,12.533340476165394

472,"4137537","Parco di Sculture di Beverly Pepper",42.77814287237013,12.402806854290818

473,"4129495","Duomo di San Feliciano a Foligno",42.956334669693966,12.703808616103325

474,"4129273","Torre di Borghetto",43.18612301408484,12.024477434868881

475,"4640134","Teatro romano - Gubbio",43.35183628647995,12.572436600936431

476,"4135215","Ipogeo di Villa Sperandio",43.1231195767895,12.38670615984459

477,"4129307","Campanile di San Vito",41.90271275,12.496246632862682

478,"4802408","Antica Pieve di San Cristoforo",41.90271275,12.496246632862682

479,"4803248","Il borgo di Montecolognola",43.0252542017505,12.433822890809903

480,"4838187","Forra di Rio Freddo",43.3997701,12.7333944

481,"4854244","Castello delle Forme - Marsciano",42.979615680077785,12.355416742417665

482,"4893784","Percorso tematico delle Madonne della Misericordia - Marsciano",42.91073366439406,12.337416120340269

483,"4895425","Alla scoperta di Marsciano e i suoi borghi - Castiglione Della Valle, Monticelli, San Biagio della Valle e Badiola",42.91073366439406,12.337416120340269

484,"4894144","Museo storico del tabacco",43.54943685940495,12.175561656835404

485,"4136620","Rasiglia e le sue sorgenti",42.960430474052636,12.857417240339954

486,"2966118","Olio Extravergine d'Oliva",42.55067108999106,12.508413868271038

487,"4830380","Palio della Brocca - Deruta",42.98216974940504,12.419890769303157

488,"4817684","Convento di Santa Maria Assunta Della Spineta - Fratta Todina",42.85914418158622,12.333430937264547

489,"4804889","Le antiche fornaci a Deruta",42.981611422163226,12.421088680060247

490,"4769809","Chiesa della Madonna Del Fanciullo - Deruta",42.98868423845551,12.392599460258829

491,"4805698","Castelleone - Deruta",42.9595425940769,12.437983954502672

492,"4808443","Festival Musica Per I Borghi - l'appuntamento estivo con la musica di qualità",42.95478703579608,12.72475867917806

493,"4818347","Chiesa di Sant'Antonio Abate - Deruta",42.98255004087146,12.420451637076283

494,"4716451","Civitella dei Conti- San Venanzo",42.90123914985114,12.294663691684432

495,"4814378","Parco delle sculture a Brufa",43.05856777619312,12.47166873648274

496,"4132331","Museo della Città  di Cannara",42.99547685934439,12.582099942556578

497,"4800006","Grechetto di Todi",42.78234841470683,12.406457474801933

498,"4131173","Campo del Sole",43.19243277128396,12.07795950877704

499,"4130987","Castello di Sant' Apollinare",42.98842905627602,12.261588151482888

500,"4771020","Collelungo, un borgo fortificato a due passi da San Venanzo",42.71379514842672,12.354619995267361

501,"4804532","Castello di Spina - Marsciano",42.98593109209359,12.280122323485443

502,"4811447","Palio delle Botti a Marsciano",42.91073366439406,12.337416120340269

503,"4805073","Fonti del Clitunno",42.83346664641461,12.767826201069678

504,"4129342","Vini Doc e Docg Torgiano",43.0273036218934,12.4323888577472

505,"4138093","Campello sul Clitunno Alta",42.82842797070849,12.784850971953977

506,"4132044","Fontana in memoria dei Caduti di Ivan Theimer",42.955956647510725,12.702099801708158

507,"4135781","Palazzo Trinci - Foligno",42.956375270706765,12.702995088975392

508,"4129325","Chiesa Collegiata San NicolÃ²",42.498148949578656,12.662421170528516

509,"4129137","Abbazia di San Felice",42.8436750322803,12.568346804976398

510,"4130459","Il borgo di Poreta",42.80906894610152,12.784821605017518

511,"4129804","Bosco di Piegaro",42.96225348513428,12.057641614014345

512,"4686993","Abbazia di San Secondo e Monastero Olivetano",43.1270568,12.0378

513,"4666551","Borgo/Castello di San Savino",43.1048242498929,12.190356087070471

514,"4669442","Teatro della Concordia",42.840775604868675,12.351964042354945

515,"4136569","Casa Contadina / Granaio della Memoria - Chiesa di San Felice Papa",43.07560288385887,12.049115248977655

516,"4741824","Borga Sala",43.00196910732913,12.14551433777667

517,"4741394","Quercia secolare e Necropoli di Bruscalupo",41.90271275,12.496246632862682

518,"4741645","Scalette di San Bernardino",43.18386298273225,12.137521334020466

519,"4753977","Basilica di San Salvatore a Spoleto",42.74184967733438,12.743169068888626

520,"4129206","Cattedrale di Santa Maria Assunta a Spoleto",42.73517995888287,12.740159451922874

521,"4131738","Vini Doc Spoleto",42.73440445915561,12.738145708603971

522,"4131616","Santuario della Madonna Bianca",42.82038712668023,12.777163879793166

523,"4132798","Palazzo Collicola Arti Visive di Spoleto",42.734730144024255,12.734242728624357

524,"4131685","Museo Paleontologico ""Luigi Boldrini""",42.99155882758572,12.20845185174427

525,"4137162","Villa dei Mosaici di Spello",42.98814702543744,12.674218857276712

526,"4129427","Castello di Poggio - Valtopina",43.06697073282801,12.76452204179498

527,"4131309","Palazzo Baglioni - Spello",42.99159565667841,12.671716419448847

528,"4133194","Chiesa di San Girolamo - Spello",43.000974598367634,12.678032711720242

529,"4133434","Chiesa di Sant'Andrea Apostolo",42.990598755497246,12.67160319386032

530,"4133416","Perugia Vecchia Park - Bettona",42.975466348758495,12.475970244868542

531,"4745575","Museo Arte Ceramica Contemporanea - Torgiano",43.02519434374888,12.434930785746445

532,"4830204","Palazzo Graziani Baglioni - Torgiano",43.02577436054916,12.433558487877823

533,"4840872","Molino Silvestri - Torgiano",43.022070289795316,12.438879479233329

534,"4793529","Fabbrica della Birra di Perugia - Torgiano",43.02513446192355,12.414450515037267

535,"4855769","Chiesa San Bartolomeo - Torgiano",43.02537276813685,12.43500083930896

536,"4918283","Il parco Fluviale ""Parco dei mulini"" - Torgiano",43.025023973865345,12.445608734243415

537,"4736124","Chiesa San Matteo - Cannara",42.99395689734701,12.583681153356075

538,"4916028","Chiesa della buona morte - Cannara",42.995803512528106,12.58214200490215

539,"4916071","Tomba Etrusca - Bettona",43.01466133585342,12.478920634622765

540,"4918471","Il Sacro Tugurio di San Francesco - Palazzo Majolica-Landrini - Cannara",42.99566855701537,12.582089545191575

541,"4915923","Chiesa di Santa Maria della Misericordia - Bettona",43.01358844421068,12.48427593700899

542,"4919920","Torre del Molinaccio - Bettona",43.02018357394575,12.485705659840962

543,"4918428","Convento di Sant'Antonio - Bettona",43.01309559593602,12.489905025182328

544,"4918385","Chiesa di San Crispolto - Bettona",43.01373695511619,12.485055340996665

545,"4914556","Oratorio di Sant'Andrea - Bettona",43.01380952320806,12.484391437282994

546,"4916114","Chiesa San Francesco - Bettona",43.013363396924056,12.484283313244697

547,"4916157","Le Cascate del Menotre",42.983179223472746,12.768968535167181

548,"4435568","Chiesa di San Michele Arcangelo",43.12008087242752,12.385306550550593

549,"4137939","Teatro Romano - Spoleto",42.73324858774789,12.735106077306492

550,"4129238","Teodelapio",42.747625728176025,12.736437329550085

551,"4131649","Trekking urbano a Parco Sant'Angelo a Perugia",43.11717805517046,12.390437549051171

552,"4611344","Spello, uno dei borghi più belli d'Italia",42.99187232713144,12.671526633504197

553,"4138424","Duomo - Nocera Umbra",43.10991216746233,12.790657047839094

554,"4138052","Palazzo della Penna",43.10781398014901,12.389463438659451

555,"4135492","Palazzo della Corgna",43.127367045265814,12.05382577899496

556,"4130555","Basilica di San Valentino a Terni",42.546882147264476,12.64286146795929

557,"4132278","Piazza Grande - Gubbio",43.353419589117635,12.578866310476014

558,"4135198","Panicale, il borgo che domina il lago Trasimeno",43.02912705201279,12.09942645257437

559,"4137093","Santuario della Madonna delle Lacrime di Trevi",42.87476380693778,12.750173930752204

560,"4132095","Le sorgenti di Nocera Umbra",43.1134745935327,12.787577543069062

561,"4138001","Parco del Monte Subasio",43.067157437925154,12.652243260008001

562,"4132348","Chiesa di San Claudio",42.99695071717615,12.665255297379332

563,"4133451","Duomo di Santa Maria Assunta in Cielo",42.71700005,12.113599653863403

564,"2966231","Anguilla del Lago Trasimeno",43.127141,12.04525

565,"4129190","Abbazia dei Santi Fidenzio e Terenzio",42.78336513231363,12.507720503744602

566,"4136790","Basilica di San Francesco ad Assisi",43.07497417640122,12.605400083879353

567,"4132885","Chiesa di Santa Maria Giacobbe",42.98333697130561,12.775311178983944

568,"4430661","La Rocca Albornoziana di Spoleto",42.73431214574395,12.741891383534538

569,"2966215","La Cappella Baglioni nella Chiesa di Santa Maria Maggiore - Spello",42.98982062840463,12.671931815643669

570,"4133160","Museo delle Mummie di Ferentillo",42.61836939319277,12.794965519580458

571,"4138255","Agliano- antico borgo lungo la via della Spina",42.86379604060701,12.87179564513906

572,"5033571","Parco Archeologico di Carsulae",42.63879824601749,12.563515962327617

573,"4132026","Abbazia di San Salvatore di Montecorona",43.28344087750534,12.355309478067278

574,"4131156","Oratorio di Santa Maria dei Bianchi",42.95482103112865,12.003899421930884

575,"4130969","MOO- Museo dell'Olivo e dell'Olio",43.025311380813136,12.434177489831004

576,"4138238","Museo del Vino (MUVIT)",43.025798739302964,12.433480321712256

577,"4132244","L'Eremo delle Carceri, il ritiro di San Francesco",43.06282427469959,12.648518537331826

578,"5008552","LâOratorio della Nunziatella di Foligno con il Battesimo di Cristo del Perugino",42.95610056729246,12.704932107477285

579,"4951036","Ponte delle Torri di Spoleto",42.732895196591976,12.743908362722784

580,"4131632","Chiesa dei Santi Gervasio e Protasio di Città della Pieve",42.95260139348129,12.00405635401618

581,"4130641","Guanciale o Barbozzo",42.93811975,12.621451100611427

582,"4129918","Museo della Ceramica - Deruta",42.98241358441117,12.41972572992321

583,"4135731","Pinacoteca comunale- Deruta",42.98211747890176,12.420112051788916

584,"4135764","Palazzo Ducale - Giove",42.509502959060484,12.324038223895505

585,"4137719","Il Perugino in mostra a Bettona",43.01309443167439,12.484699911007226

586,"5009579","La Chiesa di San Sebastiano - Panicale",43.02971465220153,12.102754533488323

587,"4137127","Antiquarium - Corciano",43.128058485341846,12.285760197812541

588,"4133819","Abbazia di San Pietro",43.10140491937757,12.395596657680542

589,"4135509","Museo della Città e Pinacoteca - Bettona",43.0130961723367,12.484699205120487

590,"4799951","Zafferano, l'ingrediente dell'amore",43.10634896697565,12.376511352695395

591,"4130329","Castello di Compignano e le sue tradizioni",42.9483590652172,12.28023178874253

592,"4804979","Castello di Monticelli â Marsciano",43.01614949826314,12.263531204390937

593,"4916472","Chiesa di Santa Maria della Consolazione",42.7779380078164,12.40187682811843

594,"4131106","Museo dei mestieri in bicicletta",43.3525003,12.58054816493174

595,"4624453","Chiesa di San Domenico",43.45553084960985,12.23956496788178

596,"4132435","Gole del Forello",42.72929677562404,12.308608271345001

597,"4131395","Abbazia di Santa Maria di Sitria",43.451048931266,12.75187937425086

598,"4134647","Museo di fabbrica ""Ubaldo Grazia Maioliche"" - Deruta",42.98546368011696,12.419316299084011

599,"4135713","Acquedotto Duecentesco",43.11390472208729,12.388422634986027

600,"4135475","Piazza del Popolo a Todi",42.782348634152896,12.406527582157892

601,"4131139","Abbazia di Santa Croce di Sassovivo",42.95674669073725,12.762343972894099

602,"4129393","Edicola Piandarca",42.97682666167933,12.570570851034091

603,"4131429","La tomba del Perugino a Fontignano",43.026517538595705,12.191819212133755

604,"5078170","Il Perugino a Spello",42.989818844175176,12.671937676354592

605,"5009867","Complesso museale di San Francesco a Montefalco",42.89440033369117,12.652952257664362

606,"5060069","Complesso museale di San Francesco a Montefalco",42.89440033369117,12.652952257664362

607,"4456874","Fuseum",43.13462581187731,12.345756147092976

608,"5037208","Camera Dipinta O'Doherty",42.78336008645059,12.407191191804444

609,"5037175","Nobile Collegio del Cambio - Perugia",43.11119352110465,12.38832931583591

610,"4135543","Chiesa dei Santi Pietro e Paolo a Città della Pieve",42.95152258262407,12.000761621958283

611,"5086159","Il Castello di Pupaggi lungo la via della Spina",42.88928859265829,12.887834627160817

612,"5076436","Giardini del Frontone",43.10082413645039,12.394901282731086

613,"4971320","Galleria Nazionale dell'Umbria",43.11161360524267,12.388631676744971

614,"4135441","Chiesa di Santa Maria dei Servi",42.95128988307542,12.004628490494929

615,"4130659","Museo CAOS (Centro per le Arti Opificio Siri)",42.5592121708204,12.652568617835161

616,"4132261","Chiesa di Santa Maria Maggiore - Spello",42.98982062840463,12.671931815643669

617,"4133382","Studio Moretti-Caselli",43.10793215591866,12.387278222275224

618,"4965224","Cappella di San Severo - Perugia",43.112871195399535,12.392200671000493

619,"4135595","Palazzo Baldeschi al Corso",43.110435342271934,12.388502963376665 

620,"4903913","LA TORRE di Sol LeWitt a Campello sul Clitunno",42.82041305087105,12.77659522886648

621,"4964105","CIAC, Centro Italiano Arte Contemporanea",42.95343173445913,12.704776165552186

622,"4978252","Il borgo fantasma di Scoppio",42.72881718450853,12.597734378060187

623,"5130018","Castello di Montoro",42.50498859220761,12.469188917154128

624,"5102354","Chiesa di Santa Caterina",42.754277993964585,12.863012174374862

